SurveyID,CallID,CSAT_Score,FeedbackText
26660,11660,2,Issue not resolved after a long conversation.
26661,11661,1,Issue not resolved after a long conversation.
26664,11664,4,"Quick and easy, thanks!"
26667,11667,1,Issue not resolved after a long conversation.
26669,11669,3,Wait time was unacceptable.
26671,11671,1,Issue not resolved after a long conversation.
26676,11676,2,Wait time was unacceptable.
26678,11678,2,Wait time was unacceptable.
26680,11680,1,Issue not resolved after a long conversation.
26682,11682,1,Issue not resolved after a long conversation.
26686,11686,3,Wait time was unacceptable.
26688,11688,4,"Quick and easy, thanks!"
26690,11690,1,Issue not resolved after a long conversation.
26692,11692,3,The new account update process is confusing. Agent tried their best.
26695,11695,1,Issue not resolved after a long conversation.
26696,11696,1,Issue not resolved after a long conversation.
26697,11697,3,Wait time was unacceptable.
26699,11699,4,"Quick and easy, thanks!"
26700,11700,2,Wait time was unacceptable.
26709,11709,3,Wait time was unacceptable.
26714,11714,5,"Quick and easy, thanks!"
26717,11717,1,Issue not resolved after a long conversation.
26720,11720,4,"Quick and easy, thanks!"
26724,11724,4,"Quick and easy, thanks!"
26728,11728,5,"Quick and easy, thanks!"
26730,11730,2,Wait time was unacceptable.
26731,11731,2,Issue not resolved after a long conversation.
26732,11732,5,"Quick and easy, thanks!"
26740,11740,2,Issue not resolved after a long conversation.
26742,11742,2,Issue not resolved after a long conversation.
26745,11745,4,"Quick and easy, thanks!"
26750,11750,2,Wait time was unacceptable.
26751,11751,2,Wait time was unacceptable.
26755,11755,4,"Quick and easy, thanks!"
26757,11757,2,Wait time was unacceptable.
26764,11764,4,"Quick and easy, thanks!"
26770,11770,5,"Quick and easy, thanks!"
26771,11771,5,"Quick and easy, thanks!"
26773,11773,3,The new account update process is confusing. Agent tried their best.
26777,11777,2,Wait time was unacceptable.
26779,11779,5,"Quick and easy, thanks!"
26780,11780,2,Issue not resolved after a long conversation.
26781,11781,2,Wait time was unacceptable.
26782,11782,5,"Quick and easy, thanks!"
26784,11784,1,Issue not resolved after a long conversation.
26785,11785,2,Wait time was unacceptable.
26791,11791,4,"Quick and easy, thanks!"
26793,11793,2,Issue not resolved after a long conversation.
26795,11795,5,"Quick and easy, thanks!"
26796,11796,2,Wait time was unacceptable.
26802,11802,3,Wait time was unacceptable.
26804,11804,3,The new account update process is confusing. Agent tried their best.
26805,11805,5,"Quick and easy, thanks!"
26806,11806,2,Issue not resolved after a long conversation.
26808,11808,2,Wait time was unacceptable.
26810,11810,5,"Quick and easy, thanks!"
26812,11812,5,"Quick and easy, thanks!"
26814,11814,2,Wait time was unacceptable.
26816,11816,4,"Quick and easy, thanks!"
26817,11817,4,"Quick and easy, thanks!"
26818,11818,5,"Quick and easy, thanks!"
26819,11819,4,"Quick and easy, thanks!"
26820,11820,1,Issue not resolved after a long conversation.
26824,11824,1,Issue not resolved after a long conversation.
26826,11826,4,"Quick and easy, thanks!"
26828,11828,1,Issue not resolved after a long conversation.
26829,11829,3,Wait time was unacceptable.
26832,11832,1,Issue not resolved after a long conversation.
26834,11834,1,Issue not resolved after a long conversation.
26838,11838,4,"Quick and easy, thanks!"
26840,11840,3,The new account update process is confusing. Agent tried their best.
26841,11841,3,Wait time was unacceptable.
26850,11850,1,Issue not resolved after a long conversation.
26851,11851,5,"Quick and easy, thanks!"
26855,11855,2,Issue not resolved after a long conversation.
26857,11857,2,Issue not resolved after a long conversation.
26864,11864,5,"Quick and easy, thanks!"
26865,11865,5,"Quick and easy, thanks!"
26867,11867,2,Issue not resolved after a long conversation.
26872,11872,5,"Quick and easy, thanks!"
26873,11873,4,"Quick and easy, thanks!"
26875,11875,3,Wait time was unacceptable.
26878,11878,2,Issue not resolved after a long conversation.
26880,11880,5,"Quick and easy, thanks!"
26881,11881,2,Wait time was unacceptable.
26886,11886,2,Issue not resolved after a long conversation.
26889,11889,5,"Quick and easy, thanks!"
26898,11898,5,"Quick and easy, thanks!"
26904,11904,1,Issue not resolved after a long conversation.
26908,11908,4,"Quick and easy, thanks!"
26910,11910,3,Wait time was unacceptable.
26911,11911,5,"Quick and easy, thanks!"
26912,11912,4,"Quick and easy, thanks!"
26917,11917,3,The new account update process is confusing. Agent tried their best.
26918,11918,5,"Quick and easy, thanks!"
26921,11921,5,"Quick and easy, thanks!"
26923,11923,5,"Quick and easy, thanks!"
26926,11926,4,"Quick and easy, thanks!"
26927,11927,2,Issue not resolved after a long conversation.
26929,11929,1,Issue not resolved after a long conversation.
26931,11931,4,"Quick and easy, thanks!"
26932,11932,4,"Quick and easy, thanks!"
26933,11933,2,Issue not resolved after a long conversation.
26937,11937,5,"Quick and easy, thanks!"
26939,11939,3,Wait time was unacceptable.
26943,11943,4,"Quick and easy, thanks!"
26950,11950,5,"Quick and easy, thanks!"
26957,11957,4,"Quick and easy, thanks!"
26959,11959,5,"Quick and easy, thanks!"
26960,11960,2,Issue not resolved after a long conversation.
26963,11963,2,Wait time was unacceptable.
26966,11966,4,"Quick and easy, thanks!"
26967,11967,4,"Quick and easy, thanks!"
26970,11970,1,Issue not resolved after a long conversation.
26973,11973,1,Issue not resolved after a long conversation.
26977,11977,5,"Quick and easy, thanks!"
26980,11980,2,Wait time was unacceptable.
26982,11982,3,Wait time was unacceptable.
26986,11986,5,"Quick and easy, thanks!"
26989,11989,5,"Quick and easy, thanks!"
26990,11990,4,"Quick and easy, thanks!"
26991,11991,5,"Quick and easy, thanks!"
26993,11993,2,Wait time was unacceptable.
27001,12001,4,"Quick and easy, thanks!"
27003,12003,2,Issue not resolved after a long conversation.
27008,12008,2,The new account update process is confusing. Agent tried their best.
27012,12012,4,"Quick and easy, thanks!"
27013,12013,5,"Quick and easy, thanks!"
27016,12016,3,Wait time was unacceptable.
27021,12021,3,Wait time was unacceptable.
27024,12024,1,Issue not resolved after a long conversation.
27028,12028,1,Issue not resolved after a long conversation.
27030,12030,2,Issue not resolved after a long conversation.
27033,12033,4,"Quick and easy, thanks!"
27037,12037,1,Issue not resolved after a long conversation.
27041,12041,5,"Quick and easy, thanks!"
27046,12046,2,Wait time was unacceptable.
27048,12048,5,"Quick and easy, thanks!"
27053,12053,4,"Quick and easy, thanks!"
27054,12054,2,Issue not resolved after a long conversation.
27056,12056,4,"Quick and easy, thanks!"
27058,12058,1,Issue not resolved after a long conversation.
27068,12068,4,"Quick and easy, thanks!"
27069,12069,2,Wait time was unacceptable.
27075,12075,5,"Quick and easy, thanks!"
27076,12076,4,"Quick and easy, thanks!"
27083,12083,5,"Quick and easy, thanks!"
27087,12087,4,"Quick and easy, thanks!"
27088,12088,2,Issue not resolved after a long conversation.
27090,12090,1,Issue not resolved after a long conversation.
27092,12092,4,"Quick and easy, thanks!"
27093,12093,5,"Quick and easy, thanks!"
27095,12095,3,Wait time was unacceptable.
27098,12098,3,Wait time was unacceptable.
27100,12100,5,"Quick and easy, thanks!"
27106,12106,4,"Quick and easy, thanks!"
27107,12107,5,"Quick and easy, thanks!"
27111,12111,5,"Quick and easy, thanks!"
27115,12115,2,The new account update process is confusing. Agent tried their best.
27117,12117,4,"Quick and easy, thanks!"
27120,12120,4,"Quick and easy, thanks!"
27121,12121,1,The new account update process is confusing. Agent tried their best.
27122,12122,4,"Quick and easy, thanks!"
27126,12126,1,Issue not resolved after a long conversation.
27127,12127,5,"Quick and easy, thanks!"
27131,12131,4,"Quick and easy, thanks!"
27134,12134,2,Issue not resolved after a long conversation.
27135,12135,2,Issue not resolved after a long conversation.
27137,12137,4,"Quick and easy, thanks!"
27141,12141,5,"Quick and easy, thanks!"
27145,12145,4,"Quick and easy, thanks!"
27146,12146,2,Wait time was unacceptable.
27148,12148,3,Wait time was unacceptable.
27153,12153,4,"Quick and easy, thanks!"
27154,12154,4,"Quick and easy, thanks!"
27157,12157,2,Wait time was unacceptable.
27159,12159,4,"Quick and easy, thanks!"
27161,12161,4,"Quick and easy, thanks!"
27162,12162,5,"Quick and easy, thanks!"
27163,12163,5,"Quick and easy, thanks!"
27167,12167,1,Issue not resolved after a long conversation.
27172,12172,4,"Quick and easy, thanks!"
27173,12173,4,"Quick and easy, thanks!"
27175,12175,3,The new account update process is confusing. Agent tried their best.
27178,12178,3,Wait time was unacceptable.
27180,12180,4,"Quick and easy, thanks!"
27181,12181,4,"Quick and easy, thanks!"
27189,12189,4,"Quick and easy, thanks!"
27194,12194,1,Issue not resolved after a long conversation.
27195,12195,5,"Quick and easy, thanks!"
27200,12200,1,Issue not resolved after a long conversation.
27201,12201,2,Issue not resolved after a long conversation.
27202,12202,1,Issue not resolved after a long conversation.
27203,12203,4,"Quick and easy, thanks!"
27206,12206,4,"Quick and easy, thanks!"
27207,12207,4,"Quick and easy, thanks!"
27210,12210,1,Issue not resolved after a long conversation.
27214,12214,4,"Quick and easy, thanks!"
27216,12216,2,Wait time was unacceptable.
27217,12217,2,Issue not resolved after a long conversation.
27223,12223,2,Wait time was unacceptable.
27231,12231,4,"Quick and easy, thanks!"
27233,12233,4,"Quick and easy, thanks!"
27236,12236,3,The new account update process is confusing. Agent tried their best.
27237,12237,5,"Quick and easy, thanks!"
27242,12242,2,Issue not resolved after a long conversation.
27244,12244,2,Issue not resolved after a long conversation.
27245,12245,5,"Quick and easy, thanks!"
27246,12246,4,"Quick and easy, thanks!"
27247,12247,2,Issue not resolved after a long conversation.
27253,12253,4,"Quick and easy, thanks!"
27254,12254,5,"Quick and easy, thanks!"
27256,12256,2,Issue not resolved after a long conversation.
27258,12258,2,Wait time was unacceptable.
27259,12259,3,Wait time was unacceptable.
27261,12261,4,"Quick and easy, thanks!"
27262,12262,5,"Quick and easy, thanks!"
27263,12263,1,Issue not resolved after a long conversation.
27266,12266,2,Wait time was unacceptable.
27267,12267,3,The new account update process is confusing. Agent tried their best.
27269,12269,3,Wait time was unacceptable.
27271,12271,3,Wait time was unacceptable.
27272,12272,4,"Quick and easy, thanks!"
27275,12275,5,"Quick and easy, thanks!"
27276,12276,3,Wait time was unacceptable.
27278,12278,3,Wait time was unacceptable.
27286,12286,3,Wait time was unacceptable.
27287,12287,5,"Quick and easy, thanks!"
27292,12292,1,Issue not resolved after a long conversation.
27293,12293,2,Issue not resolved after a long conversation.
27295,12295,4,"Quick and easy, thanks!"
27298,12298,3,Wait time was unacceptable.
27302,12302,4,"Quick and easy, thanks!"
27308,12308,1,The new account update process is confusing. Agent tried their best.
27310,12310,2,Issue not resolved after a long conversation.
27311,12311,1,The new account update process is confusing. Agent tried their best.
27312,12312,1,Issue not resolved after a long conversation.
27315,12315,2,Wait time was unacceptable.
27316,12316,3,Wait time was unacceptable.
27317,12317,3,Wait time was unacceptable.
27318,12318,4,"Quick and easy, thanks!"
27319,12319,5,"Quick and easy, thanks!"
27321,12321,3,Wait time was unacceptable.
27322,12322,1,Issue not resolved after a long conversation.
27328,12328,2,Wait time was unacceptable.
27330,12330,4,"Quick and easy, thanks!"
27331,12331,3,Wait time was unacceptable.
27333,12333,4,"Quick and easy, thanks!"
27334,12334,2,Issue not resolved after a long conversation.
27342,12342,4,"Quick and easy, thanks!"
27344,12344,1,Issue not resolved after a long conversation.
27345,12345,5,"Quick and easy, thanks!"
27346,12346,2,Issue not resolved after a long conversation.
27351,12351,2,Issue not resolved after a long conversation.
27352,12352,5,"Quick and easy, thanks!"
27359,12359,5,"Quick and easy, thanks!"
27360,12360,2,Issue not resolved after a long conversation.
27363,12363,4,"Quick and easy, thanks!"
27364,12364,2,Wait time was unacceptable.
27367,12367,1,Issue not resolved after a long conversation.
27371,12371,4,"Quick and easy, thanks!"
27375,12375,4,"Quick and easy, thanks!"
27376,12376,5,"Quick and easy, thanks!"
27378,12378,1,Issue not resolved after a long conversation.
27379,12379,1,Issue not resolved after a long conversation.
27381,12381,5,"Quick and easy, thanks!"
27382,12382,2,Wait time was unacceptable.
27384,12384,4,"Quick and easy, thanks!"
27390,12390,5,"Quick and easy, thanks!"
27391,12391,2,Wait time was unacceptable.
27395,12395,5,"Quick and easy, thanks!"
27402,12402,4,"Quick and easy, thanks!"
27406,12406,3,The new account update process is confusing. Agent tried their best.
27410,12410,1,Issue not resolved after a long conversation.
27411,12411,3,Wait time was unacceptable.
27418,12418,4,"Quick and easy, thanks!"
27420,12420,2,Wait time was unacceptable.
27424,12424,1,Issue not resolved after a long conversation.
27426,12426,5,"Quick and easy, thanks!"
27430,12430,4,"Quick and easy, thanks!"
27437,12437,4,"Quick and easy, thanks!"
27439,12439,5,"Quick and easy, thanks!"
27440,12440,4,"Quick and easy, thanks!"
27441,12441,4,"Quick and easy, thanks!"
27442,12442,2,Issue not resolved after a long conversation.
27444,12444,5,"Quick and easy, thanks!"
27445,12445,4,"Quick and easy, thanks!"
27449,12449,5,"Quick and easy, thanks!"
27451,12451,1,Issue not resolved after a long conversation.
27452,12452,4,"Quick and easy, thanks!"
27455,12455,5,"Quick and easy, thanks!"
27458,12458,5,"Quick and easy, thanks!"
27459,12459,5,"Quick and easy, thanks!"
27464,12464,4,"Quick and easy, thanks!"
27466,12466,1,Issue not resolved after a long conversation.
27469,12469,4,"Quick and easy, thanks!"
27470,12470,4,"Quick and easy, thanks!"
27471,12471,4,"Quick and easy, thanks!"
27472,12472,5,"Quick and easy, thanks!"
27474,12474,1,Issue not resolved after a long conversation.
27477,12477,5,"Quick and easy, thanks!"
27478,12478,5,"Quick and easy, thanks!"
27481,12481,4,"Quick and easy, thanks!"
27482,12482,2,Issue not resolved after a long conversation.
